id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9678823,1 bedroom in the heart of Yaletown,39848267,Sylva,,Downtown,49.28246393752717,-123.12319866923228,Entire home/apt,121,1,0,,,1,0
1945577,2 bdm+2 bth+Den+Center of  Downtown,7024796,Cynthia,,Downtown,49.28082252099646,-123.12226953069154,Entire home/apt,294,7,8,2017-03-15,0.25,3,291
14888903,Modern Yaletown Studio close to everything no pkng,66845467,Mike,,Downtown,49.27505088791377,-123.12220070376911,Entire home/apt,109,2,31,2017-04-02,4.41,1,225
6270968,Downtown Vancouver,30033,Eric,,Downtown,49.28016829533958,-123.12060127064281,Entire home/apt,350,3,19,2017-01-02,1.11,1,254
621899,Dream Waterfront Living in Yaletown,3082410,Igor,,Downtown,49.273949378574194,-123.1305363516136,Entire home/apt,298,3,86,2017-01-02,1.52,3,56
2764812,Your Alternative to a 5 Star Hotel,63434,Jan,,Downtown,49.280776498943894,-123.12633360386712,Entire home/apt,240,3,20,2017-03-20,0.56,2,226
9613370,Charming nest DT Vancouver close to everything,22008142,Selen,,Downtown,49.277616879069775,-123.12853476454879,Entire home/apt,101,4,13,2016-08-11,0.84,3,133
815188,Beautiful 1BR in Yaletown,4261085,Yuka,,Downtown,49.27485562463421,-123.12462142342845,Entire home/apt,139,7,0,,,1,0
8990835,"Luxury At Metropolitan Towers,Heart of downtown !",9058379,Diego,,Downtown,49.27744182343949,-123.12010197800493,Private room,71,1,71,2017-04-03,4.01,1,294
14739485,Central downtown apartment with views and parking,75426640,Andy,,Downtown,49.2811516197149,-123.11639904913454,Entire home/apt,416,3,9,2017-03-21,1.26,1,69
14790840,CENTRAL DOWNTOWN 1 BD+PARKING,92370758,John,,Downtown,49.28068351781535,-123.1187823893618,Entire home/apt,145,4,17,2017-03-20,2.51,1,88
14397639,Robson Street Downtown! 1BD Corner Unit,30186994,Howard,,Downtown,49.280068506660946,-123.11745521420974,Entire home/apt,99,30,3,2017-02-23,0.63,1,192
15397077,Sub-Penthouse Private/Bright BR & Personal Shower!,98500415,Maria,,Downtown,49.27847495108871,-123.12294822346978,Private room,79,4,15,2017-04-01,2.68,1,39
3240166,Yaletown Luxury #Modern #OceanViews,398564,Michael,,Downtown,49.273821791365755,-123.12532575190681,Entire home/apt,520,7,19,2016-12-11,0.55,1,365
12513555,Downtown Skyline 1BR w Parking and View!,11472769,Cathy And Steve,,Downtown,49.283556945670526,-123.11625696199329,Entire home/apt,110,15,18,2017-02-13,1.68,3,1
5550368,I love Yaletown,6835788,Ella,,Downtown,49.27659357402184,-123.12526451446871,Entire home/apt,75,25,1,2016-08-27,0.13,5,249
930076,Fantastic Suite in Best D/T Spot!,1223032,Natasha,,Downtown,49.27860681569656,-123.12109761684326,Entire home/apt,83,14,13,2017-02-28,0.71,1,22
13562155,Vancouver's best view and location!,21263259,Home From Home,,Downtown,49.27349501399751,-123.1141540898424,Entire home/apt,300,1,37,2017-03-17,4.04,5,200
7827790,Bright Studio in Downtown,34301999,Takumi,,Downtown,49.2756932755405,-123.13093528467004,Entire home/apt,75,1,2,2017-03-19,2,2,7
9515378,Bright City View - Walk Everywhere,406594,Dawn,,Downtown,49.27748517345423,-123.11714302771922,Entire home/apt,130,30,0,,,6,282
14823788,Gorgeous Crosstown Condo: stunning Views!,60846003,Lori,,Downtown,49.279478992533114,-123.10959721551286,Entire home/apt,240,7,12,2017-04-02,1.72,1,2
14578048,Spacious 2Bed on False Creek with Beautiful Views,1136022,James,,Downtown,49.27381043155648,-123.10051886131093,Entire home/apt,210,5,2,2016-12-29,0.28,1,118
12710271,Trendy condo-2 blocks to the beach!,69096969,Sorayah,,Downtown,49.27807752678136,-123.13010840350252,Entire home/apt,135,2,6,2016-10-24,0.85,1,0
13545867,5 Star Luxury Studio,16933256,Eddie,,Downtown,49.276102270635604,-123.12240719259249,Entire home/apt,88,2,18,2017-02-05,1.88,1,365
3092855,Great 1BD In the heart of downtown.,15729241,Sophia,,Downtown,49.281681644911764,-123.12508395952932,Entire home/apt,160,3,36,2016-10-24,1.06,1,0
15888842,Big 1 Bedroom With Wrap Around Patio on Granville,103023322,Miguel,,Downtown,49.27520717874285,-123.1279808901127,Entire home/apt,75,5,10,2017-04-06,2.21,1,268
15563863,"2 BED, Super View, Super Location",100234480,Ruby,,Downtown,49.27796738652275,-123.11358275032572,Entire home/apt,121,2,12,2017-03-21,2.65,1,120
8991203,Stunning view,43151400,Alice & Mike,,Downtown,49.28035669360137,-123.10584166978039,Entire home/apt,79,3,59,2017-03-31,3.42,4,66
14742050,Dream location 1,90483081,Yvan,,Downtown,49.27981203245797,-123.12388739466589,Private room,130,4,1,2016-08-27,0.13,3,364
9597706,Modern and Cozy Loft in Downtown,49675003,Anna,,Downtown,49.278473834344794,-123.12289405689764,Entire home/apt,176,2,12,2017-02-27,0.77,1,12
15708755,Den - in the heart of lovely Yaletown Vancouver,22786896,Sandra,,Downtown,49.27858121008181,-123.11851438176271,Private room,39,60,1,2017-01-28,0.43,2,185
258636,FABULOUS Luxury Downtown Vancouver!,948852,Ian,,Downtown,49.27796164203555,-123.12670719170256,Entire home/apt,125,30,45,2016-10-01,0.70,1,215
15889003,Penthouse + Pool+GYM+Jacuzzy+ Prkng,103026042,Armando,,Downtown,49.28075411873266,-123.10650764731926,Entire home/apt,399,1,16,2017-03-29,4.07,1,336
6795894,Bedroom in the heart of downtown!,31544920,Virti,,Downtown,49.27915733359607,-123.12763801709963,Private room,75,1,0,,,1,0
6779680,Steps to Ocean and Mountain Views!,35491045,Bill,,Downtown,49.2741166936743,-123.12726920644236,Entire home/apt,139,30,1,2016-08-15,0.13,1,0
18019119,Luxury DT van 2BD+2Bath with view,117714011,Andy,,Downtown,49.27612796195994,-123.11716565833953,Entire home/apt,268,1,0,,,2,154
14578482,Downtown Vancouver - 2 Bedroom and Parking (R1),23977001,Emma,,Downtown,49.27855365028186,-123.11660179168783,Entire home/apt,135,25,7,2017-04-03,1.96,6,224
15037249,Bright brd with private patio and sunning views!,25171163,Carla,,Downtown,49.27175498967176,-123.12012786750017,Private room,80,1,7,2017-01-16,1.07,1,0
15692632,Great Central Downtown 2BD+2BA,101299564,Leon&Shan,,Downtown,49.28799248975464,-123.12469699810194,Entire home/apt,150,3,5,2017-03-21,0.97,1,131
15250285,"Altitude,A heaven on Earth",75976448,Kris,,Downtown,49.281560519696235,-123.1204851338612,Entire home/apt,200,2,6,2017-03-27,1.07,1,58
2513441, Stunning Waterfront at Yaletown,158460,Cheng,,Downtown,49.272036698262994,-123.12022599700367,Entire home/apt,135,30,0,,,1,363
14638286,Cozy room+balcony in Vancouver DT!,20587619,Alex,,Downtown,49.27721693104313,-123.12800683490654,Private room,121,1,3,2016-10-14,0.44,2,365
8319878,Spacious 2bdrm 2bath apt w/ parking,8325558,Mark,,Downtown,49.27919144887323,-123.11709382699533,Entire home/apt,300,2,16,2017-03-12,0.91,1,106
6239107,Luxury living,32381029,Meron,,Downtown,49.27676297262331,-123.12748830207971,Entire home/apt,185,60,14,2015-09-07,0.63,1,0
1569650,"1 BR in YALETOWN, 24hr Pool/Gym, Gas Fireplace",8206581,Costa,,Downtown,49.27939133885379,-123.12019869521646,Entire home/apt,174,1,72,2017-03-29,1.66,1,328
12213461,UNBEATABLE LOCATION IN THE HEART OF DOWNTOWN,64109466,Terry,,Downtown,49.279432623312566,-123.11998066213701,Entire home/apt,101,2,44,2017-01-29,3.72,1,148
1006868,Modern View Downtown Yaletown close to everything,82683,Geoff,,Downtown,49.276552883292105,-123.11642104428172,Entire home/apt,172,4,9,2016-07-23,0.21,1,215
2365994,Gem Modern Apartment in Yaletown,12014048,Hayfa,,Downtown,49.2826710431327,-123.12315770885137,Entire home/apt,95,28,73,2017-03-25,1.92,1,241
13497004,Beautiful 2 BD 2Bath Best Location with Parking!,23724313,Aneta,,Downtown,49.28950986160061,-123.12535071868655,Entire home/apt,151,2,24,2017-04-03,2.45,3,37
16151493,2Bedrm 2Bath Free Parking Yaletown,91373976,Esi,,Downtown,49.27759896538032,-123.11925068053587,Entire home/apt,299,1,9,2017-04-06,2.29,2,137
7145634,Glass Castle Penthouse in Center,33121566,Brock,,Downtown,49.275979148539385,-123.12585128334295,Entire home/apt,425,4,54,2017-04-03,3.30,1,234
7331118,Downtown Apartment On Georgia St.,38074259,Guanbo,,Downtown,49.2871952331323,-123.12453372149392,Entire home/apt,121,2,39,2017-04-02,1.92,1,49
15692756,Downtown Upscale Condo - 1 Bedroom,13603339,M Antonio,,Downtown,49.27660659156929,-123.11540955522541,Private room,129,2,1,2016-10-28,0.19,1,355
13284,Executive Suite,51824,Mark,,Downtown,49.28753314226919,-123.12410242746701,Entire home/apt,121,5,31,2017-03-18,0.87,1,220
17478640,"Great bay view in dt, private room",118398900,Daniel,,Downtown,49.27614296335612,-123.11793573937524,Private room,99,2,2,2017-03-21,2,1,167
8254293,Heart of Downtown Vancouver,43528879,Fei,,Downtown,49.27974163536174,-123.11887513075173,Entire home/apt,135,3,42,2017-03-27,2.18,1,36
14791708,Downtown Van: Spacious 2 bed 2 bath + 270° view!,44137703,Veronica,,Downtown,49.27914724304546,-123.1093906850336,Entire home/apt,220,2,21,2017-04-03,3.23,1,84
14204705,Lovely modern Sub-Penthouse in Yaletown,86207996,Nicky,,Downtown,49.2788750279519,-123.1173710377603,Private room,95,2,1,2016-08-21,0.13,1,47
15695543,NEW!!! Downtown Luxury Apartment + Parking,5737404,Lovena & Adam,,Downtown,49.28879653417606,-123.12523337588544,Entire home/apt,120,2,17,2017-03-20,3.38,1,148
10983459,2 BR+2BA+indoor parking in downtown,1528134,Rick,,Downtown,49.278325768432644,-123.12087483170058,Entire home/apt,120,30,5,2017-01-31,0.42,1,220
6146714,"Yaletown, Vancouver - best location",16241798,David,,Downtown,49.277132187374995,-123.11651292495739,Entire home/apt,121,3,49,2017-02-24,2.13,1,218
11533452,DOWNTOWN* The Blue Room w/private bathroom+NETFLIX,57824967,Sally,,Downtown,49.27953197110533,-123.11682255367786,Private room,50,1,28,2017-03-16,2.16,2,147
11697096,Downtown luxury WATERVIEW private Bathroom&Parking,62159536,Sarah,,Downtown,49.28803101622931,-123.12211460375879,Private room,34,1,4,2016-04-17,0.32,1,361
13547880,Home Sweet Home,77349251,Darren,,Downtown,49.28266974978081,-123.1218230358552,Entire home/apt,189,1,1,2017-01-01,0.31,1,0
11625933,DOWNTOWN Vancouver-Best Location-1Br/1Ba+parking!,61585810,Tat,,Downtown,49.279052829896656,-123.11856944776925,Entire home/apt,158,4,50,2017-04-02,4.69,1,70
14324784,Best location in Downtown,73213032,Mandy,,Downtown,49.280870275568454,-123.12103815393401,Entire home/apt,68,2,31,2017-04-02,4.35,1,29
10451040,"Heart of downtown ""Yaletown"" Modern Luxury Condo!",31189071,Home Away From Home,,Downtown,49.277934580148724,-123.1223071681446,Entire home/apt,107,1,91,2017-04-03,7.36,2,205
12548207,"Clean, bright apartment with great views, 620sqft",16284746,Jo,,Downtown,49.276259085129006,-123.13187812167716,Entire home/apt,127,1,31,2017-03-25,3.36,1,56
15562880,Cozy unit with nice view of city + Parking,100224781,Peter,,Downtown,49.28109157816122,-123.11960271430176,Entire home/apt,98,2,16,2017-03-18,3.10,1,113
15693112,Fantastic 1 Bedroom Central Downtown,101280353,Melody,,Downtown,49.28154998143124,-123.12333507499872,Entire home/apt,90,2,10,2017-03-24,1.89,1,63
9615952,EXECUTIVE DOWNTOWN CONDO + 24HR PARKING!,38838841,Jay,,Downtown,49.282327258908204,-123.11815920501513,Entire home/apt,149,1,95,2017-04-02,5.78,3,139
8534638,Cozy Coal Harbour Apartment,21149701,Chris,,Downtown,49.288548956362035,-123.12746749240088,Entire home/apt,424,1,0,,,2,0
15940204,HOME FROM HOME IN THE CENTRE OF DOWNTOWN,15360846,Lesley Anne,,Downtown,49.27849591064784,-123.11040604116761,Private room,87,14,0,,,1,157
11258197,En-Suite Downtown Vancouver+NETFLIX,57824967,Sally,,Downtown,49.27886258565473,-123.11653553149931,Private room,60,1,46,2017-03-21,3.47,2,138
14744913,Private Room With Amazing Views,91875674,Ann,,Downtown,49.280209097936456,-123.10896104913881,Private room,145,1,43,2017-03-27,5.86,1,9
13858633,"Bright and spacious 2 bdrm, 2 bath great location",2113136,Kinuyo,,Downtown,49.27856805004125,-123.10954458014449,Entire home/apt,288,3,2,2016-12-27,0.24,1,27
11757858,Great Value 2BR Downtown w/ a View,29829342,Dennis,,Downtown,49.278919194725894,-123.10812280301054,Entire home/apt,226,3,65,2017-04-02,5.12,1,39
17316024,Beautiful Downtown Townhouse on the Water/Seawall,53889912,Lorenzo,,Downtown,49.27504730363589,-123.13131154757112,Entire home/apt,231,2,0,,,2,90
8271360,"Bright, spacious yaletown townhouse",25309729,Robin,,Downtown,49.27895386418323,-123.1194578413737,Entire home/apt,139,3,0,,,1,9
16151973,Top Yaletown Location,91373976,Esi,,Downtown,49.278983994613675,-123.11929571733096,Private room,78,1,8,2017-03-13,1.90,2,17
14775460,Luxury 3beds+2baths condo in DT Van,36568043,Andy,,Downtown,49.27870607178251,-123.11629715122068,Entire home/apt,288,1,31,2017-03-20,4.41,2,181
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.278368882030634,-123.10573449939702,Entire home/apt,109,4,58,2016-12-15,1.71,1,10
4568119,2BD/2BA Luxury Ocean-view - Gastown,23679968,Justin,,Downtown,49.28485307889468,-123.10856096455879,Entire home/apt,121,3,36,2017-01-02,1.31,1,105
12836266,Crosstown 1 Bedroom Apartment plus Den,383369,Sean,,Downtown,49.27929330357795,-123.10971929384792,Entire home/apt,198,30,5,2017-03-31,0.52,1,272
1045344,D13-Executive 1 Bedroom,30899,Rami,,Downtown,49.28870608768544,-123.1272328181267,Entire home/apt,139,5,10,2017-03-11,0.27,3,315
9444806,Restored Heritage Penthouse,47121081,Corbin,,Downtown,49.27801362224241,-123.11459703712052,Entire home/apt,200,2,6,2016-08-28,0.39,1,34
15790762,Prive queen room in luxury condo. VERY CLEAN,82169714,Ali,,Downtown,49.274750118371145,-123.11722075904629,Private room,101,1,2,2017-03-13,0.57,1,90
732895,Best Location in Downtown - Bright Beautiful 1bdr,179396,Lili & Ken,,Downtown,49.28195375803738,-123.12383395272431,Entire home/apt,154,3,132,2017-03-12,2.51,3,9
12365542,Master suite in DT Apartment,54159046,Shelagh,,Downtown,49.28080469109111,-123.10788971498461,Private room,125,2,0,,,2,363
9416397,Great location 1bd. + terrace !,504732,Felix,,Downtown,49.28023331113861,-123.12442856434568,Entire home/apt,95,4,5,2016-08-14,0.33,1,0
15298763,FIRST CLASS LUXURY LIVING IN DOWNTOWN CITY CENTER,74396443,Liam,,Downtown,49.28308091891161,-123.11819299135574,Entire home/apt,101,2,11,2017-03-02,1.93,1,217
11676856,"Executive 1 Bedroom Suite, The Centre of Downtown",61023666,Paul,,Downtown,49.28555934581649,-123.11453280239103,Entire home/apt,60,2,22,2016-11-27,1.77,1,156
15330301,Big 2BR Downtown Luxury living,97717154,Brenda,,Downtown,49.28778575204058,-123.12619811369524,Entire home/apt,190,15,0,,,1,0
9317149,Clean & Bright Private Room D/T,7318504,Jennifer,,Downtown,49.275558494153174,-123.12400400066774,Private room,84,2,18,2017-03-20,1.38,1,302
7563963,Beautiful 1100 sqft Townhouse with Rooftop Patio,39655946,Thomas,,Downtown,49.277396308197744,-123.1154016213077,Entire home/apt,350,1,52,2017-04-01,2.54,1,299
4548757,1BR + children's room near Seawall,23583935,Conor,,Downtown,49.27424022517064,-123.10154499056276,Entire home/apt,142,7,2,2015-02-09,0.07,1,0
5826630,Heart of Downtown Vancouver,30245655,Amy,,Downtown,49.28180177731267,-123.12490608152815,Entire home/apt,125,3,99,2017-04-03,4.23,1,226
1260561,Downtown Oceanfront Luxury Townhome,6374698,WeRentVancouver,,Downtown,49.28896166887848,-123.12327597847494,Private room,275,14,17,2014-09-12,0.38,3,351
16219066,1 Bedroom + Private Bathroom in Heart of Downtown!,80319035,Jenn & Drew,,Downtown,49.27737345527743,-123.13063798875714,Private room,90,2,13,2017-04-01,3.90,1,90
8169524,May's Condo,43116298,Mega May,,Downtown,49.2847592606647,-123.11687519210149,Entire home/apt,150,2,0,,,1,0
10188,2 Bedroom New Private Executive Condo,34247,Jas,,Downtown,49.284411715914075,-123.11519601229652,Private room,150,3,115,2016-05-02,1.25,2,121
10186,Private Executive Condo Downtown!,34247,Jas,,Downtown,49.28872885157442,-123.12771401277891,Entire home/apt,149,3,102,2016-04-22,1.22,2,125
9496295,Heart of Downtown/English Bay views,2762868,Christine,,Downtown,49.28049080398781,-123.12583949526363,Entire home/apt,145,1,137,2017-03-17,9.79,2,181
12904158,False Creek Beautiful Water View 3Bedroom.,70703192,Kelvin,,Downtown,49.27323418712357,-123.1152489995641,Entire home/apt,200,1,17,2017-02-05,1.67,1,0
17836433,Room in central downtown Vancouver!,121988970,Mark,,Downtown,49.28521548336063,-123.11287440193927,Private room,64,1,0,,,2,152
17099102,Entire 1bedroom+parkingDT Vancouver,28016034,Chloe,,Downtown,49.280730852207704,-123.12667704118182,Entire home/apt,155,2,10,2017-03-31,8.82,1,245
177631,Tasteful 1 BR & Private Bath In DT,849679,Israel,,Downtown,49.277114063032975,-123.11847898689646,Private room,105,1,489,2017-04-02,7.06,1,268
16799509,Delightful 1 BR & Private Bath in DT,109200613,Zak,,Downtown,49.27615534753479,-123.1247690067963,Private room,79,1,8,2017-04-01,3.64,2,0
4335113,Close to everything,8442536,Travis,,Downtown,49.278203350547734,-123.12911251291452,Entire home/apt,80,5,18,2016-06-18,0.73,1,202
15082941,Super comfy micro-unit in DT Van!,64930323,Aldo,,Downtown,49.28361466112844,-123.11479473186252,Entire home/apt,58,1,39,2017-03-12,6.16,4,310
795978,Luxury Suite with Private Balcony,4191094,Kelly,,Downtown,49.275268986944944,-123.11586203635655,Entire home/apt,324,5,6,2016-08-24,0.13,3,280
14820540,Panoramic City View Room with a private Bathroom!,79896184,Stella,,Downtown,49.275243491517756,-123.12261894807457,Private room,87,4,21,2016-11-30,2.89,2,0
2188457,Master Bedroom - Robson & Yaletown,11156615,Tyler,,Downtown,49.27837615551429,-123.11755968980363,Private room,51,3,95,2017-03-26,2.96,3,316
17277022,"Luxury,Full Amenities in the heart of Yaletown",6728819,Shiva,,Downtown,49.27385877960171,-123.12447834511507,Entire home/apt,160,3,0,,,1,263
14000169,SPECIAL PRICE! MODERN STUDIO DOWNTOWN+FREE PARKING,61444830,Tatyana,,Downtown,49.28051743171777,-123.10798968927958,Entire home/apt,68,1,56,2017-03-27,6.32,1,203
12705807,"BRIGHT, BEAUTIFUL, DOWNTOWN CITY LIVING",68584515,Jules,,Downtown,49.27809654375457,-123.12923780349891,Entire home/apt,60,2,37,2017-03-12,3.38,1,151
7774229,Cozy Condo at Center of Downtown with Parking $63,40895089,Downtown,,Downtown,49.2797888399492,-123.12304963285756,Entire home/apt,125,1,29,2017-03-26,1.45,2,342
15114241,"Central Sub-Penthouse, Great Views, Prime Location",2949659,Klay,,Downtown,49.278897765003194,-123.10921650222447,Entire home/apt,110,3,3,2017-01-05,0.72,3,58
16934327,SOHO-STYLE Modern & Cool LOFT,25217605,Alexis,,Downtown,49.28065535199188,-123.10569204450806,Entire home/apt,169,2,2,2017-04-02,2,2,319
16621508,"Yaletown 2Bedrm+Office+ Solarium+Balconies,Parking",109752433,Mitra,,Downtown,49.27705971661074,-123.11859353845348,Entire home/apt,220,2,8,2017-04-02,3.87,1,14
13590461,Sub penthouse 3BR Ocean Views in perfect location!,6120340,Steven,,Downtown,49.28944158779278,-123.12625076634103,Entire home/apt,280,2,14,2016-10-31,1.46,2,0
13066086,Unbeatable Location! Modern 1bd&den,70082920,Jadine,,Downtown,49.27875598075477,-123.11980253456983,Entire home/apt,150,7,20,2017-03-17,2.21,1,315
15622916,THE PERFECT COZY 1 BEDROOM DOWNTOWN,100706442,Jack,,Downtown,49.280449556414396,-123.11045161642217,Entire home/apt,58,2,14,2017-03-21,4.20,1,159
1614591,Luxury in the Heart of Downtown,7341876,Sigrid,,Downtown,49.28077212573972,-123.1261920499162,Entire home/apt,145,3,36,2017-02-20,0.96,4,164
15704752,Magnificent View 2 Bedroom + 1 Parking,101414833,Chelsea,,Downtown,49.28708974193883,-123.12106043994301,Entire home/apt,200,2,17,2017-03-28,4.77,1,52
7578254,"Yaletown, New, Bright, Water View",39734536,Andrew,,Downtown,49.2750726278587,-123.11678166995016,Entire home/apt,121,2,33,2017-04-01,1.64,1,63
4137346,Ocean View ,11882544,Regina,,Downtown,49.27126103913184,-123.12738510342574,Private room,70,2,0,,,1,0
13754656,NEW Chic Downtown Condo w/ LAUNDRY!,2189739,Mike & Lara,,Downtown,49.279210825547715,-123.12334008242603,Entire home/apt,99,4,27,2017-03-20,3.07,2,7
18018355,Your apartment in downtown Vancouver,5059331,Rochelle,,Downtown,49.288832060881475,-123.12279978543398,Private room,70,3,0,,,1,177
14868694,Yaletown Park!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,87795324,Francesco,,Downtown,49.27616073993667,-123.11905251921925,Entire home/apt,150,2,9,2017-02-20,1.27,2,40
796016,Designer Furnish suite at Granville,4191094,Kelly,,Downtown,49.28440118000172,-123.11590650440867,Entire home/apt,275,5,9,2017-01-02,0.25,3,335
11280522,King Room Downtown Vancouver,4899274,Anthony,,Downtown,49.276908522291414,-123.12986920399116,Private room,50,1,3,2016-03-13,0.23,1,0
12229938,Prime View - Coal Harbour Executive,1867493,Vacation Rental,,Downtown,49.290131159738074,-123.12742357701637,Entire home/apt,290,3,3,2016-06-21,0.25,2,0
5086471,Suite in the Heart of Yaletown,26275332,Leah,,Downtown,49.278652519709816,-123.1175307711287,Entire home/apt,125,2,85,2017-03-20,3.24,2,250
8756493,Two Floor Modern Loft Living,45921934,Adam,,Downtown,49.28039348411467,-123.1209859014442,Entire home/apt,101,1,0,,,1,0
7986401,"Spacious Downtown 2 Bedroom, 2 Bath",32311885,Joey,,Downtown,49.277696888543744,-123.11735842801535,Entire home/apt,139,1,5,2015-12-29,0.27,1,0
12835970,Stunning DT  Loft Free Parking!!!,19654956,Steven,,Downtown,49.28076779459771,-123.11046598318481,Entire home/apt,150,2,42,2017-01-01,4.05,1,0
13655199,Right in the Heart of Downtown Vancouver,34375134,Sarah,,Downtown,49.27695983627188,-123.12913385368138,Entire home/apt,198,14,0,,,1,83
4120301,D64 - 2 br downtown luxury suite,30899,Rami,,Downtown,49.27775587378034,-123.10832049328225,Entire home/apt,269,30,12,2016-08-21,0.44,3,316
16948976,High rise luxurious condominium,113017117,Welcome To Yaletown,,Downtown,49.27409624589968,-123.11345315064558,Entire home/apt,135,2,0,,,1,184
13065799,"Cozy, well-lit private studio",30241578,Lars,,Downtown,49.27918592017832,-123.12717040898733,Entire home/apt,176,3,11,2016-09-19,1.11,1,0
7904787,Yaletown Studio with STUNNING view!,41683488,Farhaz,,Downtown,49.27301137836229,-123.1249184760141,Entire home/apt,251,1,15,2016-08-22,0.76,1,365
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,,Downtown,49.27791697587329,-123.11516686837662,Entire home/apt,267,1,20,2017-01-21,0.91,11,167
13753834,Room with view!,63970116,B&K,,Downtown,49.289497855316675,-123.12565400999677,Private room,99,2,12,2016-10-23,1.45,2,365
3939788,Spacious Panoramic 2 Bedroom Apt,10511744,Kunal,,Downtown,49.27442999699383,-123.11484551510951,Entire home/apt,240,20,10,2016-08-01,0.46,2,48
15787263,Bright Yaletown Top Floor 1 Bedroom,4282095,Jacqueline,,Downtown,49.27635661605693,-123.11294329728017,Entire home/apt,189,2,3,2017-02-28,0.62,1,88
4774744,Room with Prime Location in Downton,15282123,Dominika,,Downtown,49.2837415992835,-123.11451311899728,Private room,84,1,0,,,1,0
15702791,Luxury Furnished Condo in the Heart of Vancouver!,22819671,Gayle,,Downtown,49.27745325466071,-123.11946257144439,Entire home/apt,110,5,0,,,1,13
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,,Downtown,49.280288550057925,-123.12015025443483,Entire home/apt,99,3,173,2017-03-26,5.73,1,152
16931531,5* STAR Suite! Amazing View+Parking+AC! Downtown!,103182440,Alex,,Downtown,49.279489904731996,-123.12430159759306,Entire home/apt,79,1,15,2017-03-29,6.25,1,211
6871721,WONDERFUL DESIGN ROOM,8541759,Marcelo,,Downtown,49.27600228330183,-123.10084108818096,Private room,60,2,42,2017-04-05,2.29,1,287
4678764,"LOCATION, LOCATION, LOCATION !!",8659946,Peter,,Downtown,49.280326948237274,-123.10863070501225,Entire home/apt,198,2,67,2017-04-02,2.43,1,263
4023747,Downtown Vancouver,20860419,Alfred,,Downtown,49.28155937907874,-123.12164186880085,Private room,110,1,13,2017-01-01,0.59,1,363
16638532,Great One-Bedroom Suite in Yaletown Vancouver,109935779,Andy,,Downtown,49.275945876418106,-123.12346727307575,Entire home/apt,95,2,12,2017-04-05,4.74,1,22
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27376118945093,-123.11638932159914,Entire home/apt,117,30,73,2017-01-31,1.84,3,299
13787614,"Large, prime Yaletown location+park",48349198,Carrie,,Downtown,49.27798745890943,-123.11685274514517,Entire home/apt,126,2,37,2017-03-25,4.08,1,230
14949434,"Bright, Open and Cozy Yaletown Downtown Studio!",79118323,Donna,,Downtown,49.275916037967804,-123.11459730607363,Entire home/apt,88,4,1,2017-02-17,0.17,1,92
12310455,Luxury Loft - Heart of DT Vancouver,66388727,Enrico,,Downtown,49.28113534453636,-123.11988564387903,Entire home/apt,389,2,0,,,1,0
3200858,ELECTRIC AVE! Vancouver City Center,14986819,Sasha,,Downtown,49.28089527400762,-123.12464767800213,Entire home/apt,135,1,65,2017-02-26,2.00,3,298
14685527,"Downtown Master Bedroom+breakfast, Amazing View",90992431,Aziz & Laulé,,Downtown,49.28847254191061,-123.12571776049866,Private room,59,1,57,2017-04-04,8.26,1,23
14357859,1 Bedroom Yaletown/Downtown Escape,32875839,Elisabeth,,Downtown,49.27998345191498,-123.11723392957786,Entire home/apt,200,3,3,2017-01-02,0.39,1,17
11425045,Best Location in VANCOUVER!!!,46945171,Lily & Ash,,Downtown,49.27927433326074,-123.10790809607639,Entire home/apt,139,1,125,2017-03-21,10.42,6,82
17208608,MODERN FALSE CREEK HARBOUR VIEWS! PARKING INCLUDED,42961512,Psynchy,,Downtown,49.27969468368063,-123.10642761818434,Entire home/apt,99,1,6,2017-04-03,4.29,1,154
15816690,"From $70, MODERN Condo w/ Central Location&Parking",102370275,George,,Downtown,49.278396821281156,-123.12853994158905,Entire home/apt,101,1,39,2017-04-04,7.85,1,58
6871264,"Heart of Downtown, Cozy 1BR",35643366,Chris,,Downtown,49.27954936738091,-123.12022614276538,Entire home/apt,300,1,1,2015-07-07,0.05,1,0
9820378,819 Hamilton Located in Yaletown!,49708236,Garett,,Downtown,49.278111879613995,-123.11606722114037,Entire home/apt,101,1,2,2016-01-19,0.13,1,0
16356526,B1 LUXURY SHOWHOME LIVING YALETOWN VIEW & PARKING,86023935,Thomas,,Downtown,49.27480394691629,-123.11197728416647,Entire home/apt,208,2,0,,,2,101
4527258,"Private Cozy Room/Gym/Pool/Sauna,..",16631729,Nima,,Downtown,49.28355212620064,-123.11280619289381,Private room,50,30,26,2015-11-28,1.17,2,68
10923538,"AMAZING CENTRAL DOWNTOWN LIVING, 2BR+2BA+PARKING",49571302,Jimmy,,Downtown,49.280219444918785,-123.11826908489475,Entire home/apt,101,2,80,2017-03-25,5.62,1,147
